ts_iso,epoch,value
2026-02-19T11:28:55,1771496935,38.400000
2026-02-19T11:28:57,1771496937,38.400000
2026-02-19T11:28:59,1771496939,38.400000
2026-02-19T11:29:01,1771496941,38.400000
2026-02-19T11:29:03,1771496943,38.600000
2026-02-19T11:29:05,1771496945,38.700000
2026-02-19T11:29:07,1771496947,38.700000
2026-02-19T11:29:09,1771496949,38.600000
2026-02-19T11:29:11,1771496951,38.600000
2026-02-19T11:29:13,1771496953,38.600000
2026-02-19T11:29:15,1771496955,38.600000
2026-02-19T11:29:17,1771496957,38.700000
2026-02-19T11:29:19,1771496959,38.700000
2026-02-19T11:29:21,1771496961,38.700000
2026-02-19T11:29:23,1771496963,38.600000
2026-02-19T11:29:26,1771496966,38.600000
2026-02-19T11:29:28,1771496968,38.600000
2026-02-19T11:29:30,1771496970,38.600000
2026-02-19T11:29:32,1771496972,38.500000
2026-02-19T11:29:34,1771496974,38.500000
2026-02-19T11:29:36,1771496976,38.500000
2026-02-19T11:29:38,1771496978,38.500000
2026-02-19T11:29:40,1771496980,38.500000
2026-02-19T11:29:42,1771496982,38.500000
2026-02-19T11:29:44,1771496984,38.500000
2026-02-19T11:29:46,1771496986,38.600000
2026-02-19T11:29:48,1771496988,38.600000
2026-02-19T11:29:50,1771496990,38.600000
2026-02-19T11:29:52,1771496992,38.500000
2026-02-19T11:29:54,1771496994,38.500000
2026-02-19T11:29:56,1771496996,38.500000
2026-02-19T11:29:58,1771496998,38.500000
2026-02-19T11:30:00,1771497000,38.600000
2026-02-19T11:30:02,1771497002,38.500000
2026-02-19T11:30:04,1771497004,38.500000
2026-02-19T11:30:04,1771497004,38.600000
2026-02-19T11:30:06,1771497006,38.600000
2026-02-19T11:30:06,1771497006,38.600000
2026-02-19T11:30:08,1771497008,38.600000
2026-02-19T11:30:08,1771497008,38.600000
2026-02-19T11:30:10,1771497010,38.600000
2026-02-19T11:30:10,1771497010,38.600000
2026-02-19T11:30:12,1771497012,38.600000
2026-02-19T11:30:12,1771497012,38.600000
2026-02-19T11:30:14,1771497014,38.600000
2026-02-19T11:30:14,1771497014,38.700000
2026-02-19T11:30:16,1771497016,38.600000
2026-02-19T11:30:16,1771497016,38.600000
2026-02-19T11:30:18,1771497018,38.600000
2026-02-19T11:30:18,1771497018,38.600000
2026-02-19T11:30:20,1771497020,38.600000
2026-02-19T11:30:20,1771497020,38.600000
2026-02-19T11:30:22,1771497022,38.600000
2026-02-19T11:30:22,1771497022,38.600000
2026-02-19T11:30:24,1771497024,38.600000
2026-02-19T11:30:24,1771497024,38.600000
2026-02-19T11:30:26,1771497026,38.600000
2026-02-19T11:30:26,1771497026,38.600000
2026-02-19T11:30:28,1771497028,38.600000
2026-02-19T11:30:28,1771497028,38.600000
2026-02-19T11:30:30,1771497030,38.600000
2026-02-19T11:30:30,1771497030,38.600000
2026-02-19T11:30:32,1771497032,38.600000
2026-02-19T11:30:32,1771497032,38.600000
2026-02-19T11:30:34,1771497034,38.600000
2026-02-19T11:30:34,1771497034,38.600000
2026-02-19T11:30:36,1771497036,38.600000
2026-02-19T11:30:36,1771497036,38.700000
2026-02-19T11:30:38,1771497038,38.700000
2026-02-19T11:30:38,1771497038,38.700000
2026-02-19T11:30:40,1771497040,38.700000
2026-02-19T11:30:40,1771497040,38.700000
2026-02-19T11:30:42,1771497042,38.600000
2026-02-19T11:30:42,1771497042,38.700000
2026-02-19T11:30:44,1771497044,38.700000
2026-02-19T11:30:44,1771497044,38.700000
2026-02-19T11:30:46,1771497046,38.600000
2026-02-19T11:30:46,1771497046,38.700000
2026-02-19T11:30:48,1771497048,38.600000
2026-02-19T11:30:48,1771497048,38.700000
2026-02-19T11:30:50,1771497050,38.600000
2026-02-19T11:30:50,1771497050,38.700000
2026-02-19T11:30:52,1771497052,38.700000
2026-02-19T11:30:52,1771497052,38.700000
2026-02-19T11:30:54,1771497054,38.600000
2026-02-19T11:30:54,1771497054,38.700000
2026-02-19T11:30:56,1771497056,38.700000
2026-02-19T11:30:56,1771497056,38.700000
2026-02-19T11:30:58,1771497058,38.700000
2026-02-19T11:30:58,1771497058,38.700000
2026-02-19T11:31:00,1771497060,38.700000
2026-02-19T11:31:00,1771497060,38.700000
2026-02-19T11:31:02,1771497062,38.700000
2026-02-19T11:31:02,1771497062,38.700000
2026-02-19T11:31:04,1771497064,38.700000
2026-02-19T11:31:04,1771497064,38.700000
2026-02-19T11:31:06,1771497066,38.700000
2026-02-19T11:31:06,1771497066,38.700000
2026-02-19T11:31:08,1771497068,38.700000
2026-02-19T11:31:08,1771497068,38.700000
2026-02-19T11:31:10,1771497070,38.700000
2026-02-19T11:31:10,1771497070,38.700000
2026-02-19T11:31:12,1771497072,38.700000
2026-02-19T11:31:12,1771497072,38.700000
2026-02-19T11:31:14,1771497074,38.700000
2026-02-19T11:31:14,1771497074,38.700000
2026-02-19T11:31:16,1771497076,38.700000
2026-02-19T11:31:16,1771497076,38.700000
2026-02-19T11:31:18,1771497078,38.700000
2026-02-19T11:31:18,1771497078,38.700000
2026-02-19T11:31:20,1771497080,38.700000
2026-02-19T11:31:20,1771497080,38.700000
2026-02-19T11:31:22,1771497082,38.700000
2026-02-19T11:31:22,1771497082,38.700000
2026-02-19T11:31:24,1771497084,38.700000
2026-02-19T11:31:24,1771497084,38.700000
2026-02-19T11:31:26,1771497086,38.700000
2026-02-19T11:31:26,1771497086,38.700000
2026-02-19T11:31:28,1771497088,38.700000
2026-02-19T11:31:28,1771497088,38.700000
2026-02-19T11:31:30,1771497090,38.700000
2026-02-19T11:31:30,1771497090,38.700000
2026-02-19T11:31:32,1771497092,38.700000
2026-02-19T11:31:32,1771497092,38.700000
2026-02-19T11:31:34,1771497094,38.700000
2026-02-19T11:31:34,1771497094,38.700000
2026-02-19T11:31:36,1771497096,38.700000
2026-02-19T11:31:36,1771497096,38.700000
2026-02-19T11:31:38,1771497098,38.600000
2026-02-19T11:31:38,1771497098,38.600000
2026-02-19T11:31:40,1771497100,38.600000
2026-02-19T11:31:40,1771497100,38.600000
2026-02-19T11:31:42,1771497102,38.600000
2026-02-19T11:31:42,1771497102,38.600000
2026-02-19T11:31:44,1771497104,38.600000
2026-02-19T11:31:44,1771497104,38.600000
2026-02-19T11:31:46,1771497106,38.600000
2026-02-19T11:31:46,1771497106,38.600000
2026-02-19T11:31:48,1771497108,38.600000
2026-02-19T11:31:48,1771497108,38.600000
2026-02-19T11:31:50,1771497110,38.700000
2026-02-19T11:31:50,1771497110,38.700000
2026-02-19T11:31:52,1771497112,38.700000
2026-02-19T11:31:52,1771497112,38.700000
2026-02-19T11:31:54,1771497114,38.700000
2026-02-19T11:31:54,1771497114,38.700000
2026-02-19T11:31:56,1771497116,38.700000
